ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached_on_Time_Y_N
6608,F,Ship,3,5,250,2,low,F,9,1205,0
6609,A,Ship,5,1,236,6,medium,F,4,1705,0
6610,B,Ship,5,1,267,5,medium,M,10,1505,0
6611,C,Ship,6,4,283,4,medium,M,1,1384,1
6612,F,Ship,7,1,244,4,low,M,8,1817,1
6613,D,Ship,5,2,260,5,low,M,9,1809,1
6614,F,Ship,5,1,276,5,medium,M,5,1358,1
6615,A,Ship,7,3,307,4,low,M,4,1653,0
6616,B,Ship,6,5,266,4,low,M,8,1709,0
6617,C,Ship,5,2,237,5,medium,M,6,1084,0
6618,F,Ship,4,4,251,6,medium,M,4,1869,0
6619,D,Ship,4,1,247,6,low,M,4,1349,1
6620,F,Ship,3,3,279,4,low,M,3,4620,0
6621,A,Ship,5,5,230,3,low,F,10,5163,0
6622,B,Ship,4,5,234,3,low,F,4,5100,1
6625,D,Ship,3,2,263,3,low,F,3,5303,0
6628,B,Ship,5,1,245,3,low,F,9,4694,0
6632,F,Ship,3,4,248,3,medium,F,6,4932,0
6633,A,Ship,5,4,242,3,high,F,4,4805,0
6634,B,Ship,4,3,237,3,medium,F,8,5045,1
6640,B,Ship,4,5,219,3,medium,M,8,4605,0
6643,D,Ship,3,4,244,3,medium,M,2,5389,0
6645,A,Ship,4,3,258,2,low,F,3,4555,0
6648,F,Ship,4,2,246,2,low,M,2,4497,1
6649,D,Ship,3,3,232,4,medium,M,3,5828,0
6653,C,Ship,3,4,235,2,low,F,10,4575,0
6656,F,Ship,4,5,272,2,medium,F,1,5378,0
6659,C,Ship,3,2,250,4,low,F,3,5449,1
6660,F,Ship,5,3,224,4,low,M,7,4553,0
6661,D,Ship,4,1,261,3,low,F,10,5943,0
6667,D,Ship,3,2,225,3,high,M,5,4304,1
6669,A,Ship,4,4,236,2,medium,F,6,5101,1
6670,B,Ship,3,1,266,5,low,M,1,5459,0
6671,C,Ship,3,2,243,4,medium,M,4,4410,1
6672,F,Ship,4,5,224,6,high,F,5,5659,1
6674,F,Ship,4,2,232,3,medium,F,7,5737,1
6675,A,Ship,3,3,253,3,medium,M,5,4754,1
6678,F,Ship,4,4,231,3,low,M,9,4305,1
6682,B,Ship,4,4,273,2,medium,M,6,5676,1
6683,C,Ship,5,4,245,3,high,M,4,4298,0
6686,F,Ship,3,3,243,2,low,M,3,4675,1
6688,B,Road,5,4,221,5,low,M,6,5059,0
6689,C,Road,3,1,236,6,medium,F,10,4858,0
6690,F,Road,4,4,263,3,medium,M,5,4193,0
6691,D,Road,3,3,213,2,low,M,10,5495,0
6692,F,Road,6,1,259,3,low,F,3,5683,0
6694,B,Road,3,5,213,4,medium,M,9,5550,1
6695,C,Road,5,3,261,4,medium,F,5,4623,1
6696,F,Road,3,5,254,3,medium,M,5,4946,0
6702,F,Road,4,1,272,4,high,M,1,5597,0
6705,A,Road,5,3,230,3,medium,M,4,4914,1
6709,D,Flight,5,1,271,4,low,M,3,4610,1
6711,A,Flight,4,3,238,2,medium,F,2,5328,0
6713,C,Flight,5,2,214,2,low,F,8,4767,0
6714,F,Flight,4,4,279,6,medium,M,5,4898,1
6716,F,Flight,6,4,221,5,medium,M,8,4511,1
6717,A,Flight,3,5,260,3,medium,M,7,5379,1
6725,C,Flight,3,1,250,3,low,M,1,4347,0
6727,D,Flight,4,1,265,2,low,F,10,5418,1
6728,F,Flight,2,3,226,2,medium,M,2,4566,0
6729,A,Flight,3,3,234,3,low,M,3,4405,0
6730,B,Flight,4,3,225,2,high,F,4,4732,0
6732,F,Ship,5,2,246,3,medium,F,10,5110,0
6736,B,Ship,6,4,235,6,low,M,1,5533,1
6737,C,Ship,5,2,214,2,low,F,10,5192,0
6738,F,Ship,6,3,245,5,medium,F,8,5678,1
6748,B,Ship,4,2,266,3,medium,F,2,5252,1
6749,C,Ship,2,1,248,6,low,F,2,5182,0
6753,A,Ship,3,4,250,3,low,M,6,4830,1
6757,D,Ship,4,3,239,3,medium,M,9,5897,1
6761,C,Ship,4,2,233,2,low,M,7,5546,1
6762,F,Ship,5,3,253,3,low,F,3,5944,1
6763,D,Ship,2,1,277,6,low,M,10,4165,0
6764,F,Ship,4,2,211,2,low,F,9,5883,1
6766,B,Ship,5,4,211,4,low,F,4,4498,1
6767,C,Ship,2,3,248,4,high,F,2,4521,0
6774,F,Ship,3,1,250,2,medium,F,9,4753,0
6777,A,Ship,4,5,257,2,medium,M,5,4127,0
6778,B,Ship,5,1,249,3,medium,F,5,4392,0
6779,C,Ship,5,5,268,3,medium,F,7,4480,1
6780,F,Ship,4,4,273,3,low,F,3,5749,1
6781,D,Ship,5,5,246,3,medium,F,9,4107,0
6784,B,Ship,5,2,249,3,low,M,9,5978,1
6785,C,Ship,3,1,220,3,medium,F,6,5319,0
6787,D,Ship,5,2,237,4,low,M,5,5623,1
6788,F,Ship,4,4,247,3,high,F,2,5324,1
6789,A,Ship,3,4,250,6,medium,M,1,4543,1
6794,F,Ship,3,1,214,2,high,F,10,4310,0
6798,F,Ship,4,4,250,3,low,M,10,4505,0
6800,F,Ship,3,4,265,10,low,M,10,4049,0
6807,A,Ship,6,5,285,7,medium,M,9,4112,0
6809,C,Ship,3,3,242,2,low,F,7,4501,0
6810,F,Ship,3,1,237,3,medium,F,4,5860,0
6811,D,Ship,5,2,259,5,low,F,7,1032,0
6812,F,Ship,4,3,249,6,low,M,2,1046,1
6813,A,Ship,6,3,289,4,high,F,5,1708,0
6814,B,Ship,6,3,308,5,medium,F,4,1118,0
6815,C,Ship,6,3,297,4,medium,M,2,1954,0
6816,F,Ship,4,1,255,5,low,F,4,1005,0
6817,D,Ship,6,1,266,4,low,M,9,1287,0
6818,F,Ship,7,2,302,4,low,M,6,1632,0
6819,A,Ship,4,5,223,5,medium,F,6,1579,1
6820,B,Ship,6,5,261,4,low,F,9,1266,1
6821,C,Ship,4,4,273,5,low,M,10,1316,0
6822,F,Ship,6,3,260,4,low,M,9,1131,1
6823,D,Ship,5,2,266,5,low,F,1,1504,1
6825,A,Road,5,3,240,6,medium,F,3,1321,0
6826,B,Road,6,3,305,4,medium,F,9,1479,1
6827,C,Road,5,4,248,5,low,F,3,1471,1
6828,F,Road,7,3,279,4,medium,M,8,1060,0
6829,D,Road,5,4,244,6,low,F,10,1978,1
6830,F,Road,5,4,267,5,low,M,9,1017,0
6831,A,Road,7,1,275,4,medium,M,7,1754,0
6833,C,Road,5,2,249,3,low,M,2,4696,0
6834,F,Road,3,2,220,3,medium,M,7,4555,1
6836,F,Road,5,2,237,4,low,F,9,5922,0
6837,A,Road,4,3,247,3,high,F,1,5214,0
6838,B,Road,3,3,250,6,medium,M,9,5322,1
6843,A,Road,3,2,214,2,high,F,7,4938,0
6847,D,Flight,4,2,250,3,low,M,5,4488,1
6849,A,Flight,3,5,265,10,low,M,6,4380,0
6856,B,Flight,6,3,285,7,medium,M,7,5030,1
6858,F,Flight,3,5,242,2,low,M,1,5803,1
6859,D,Flight,3,1,237,3,medium,F,1,4476,1
6860,F,Flight,5,4,259,5,low,M,10,1177,0
6861,A,Flight,4,2,249,6,low,F,9,1673,1
6862,B,Flight,6,4,289,4,high,F,4,1822,0
6863,C,Flight,6,2,308,5,medium,M,4,1303,0
6864,F,Flight,6,3,297,4,medium,M,1,1080,0
6865,D,Flight,4,3,255,5,low,M,1,1192,0
6866,F,Flight,6,3,266,4,low,F,9,1876,0
6867,A,Flight,7,1,302,4,low,M,4,1647,0
6868,B,Ship,4,4,223,5,medium,M,1,1124,1
6869,C,Ship,6,4,261,4,low,F,5,1794,1
6870,F,Ship,4,2,273,5,low,F,4,1223,1
6871,D,Ship,6,3,260,4,low,F,10,1140,0
6872,F,Ship,5,2,266,5,low,F,10,1274,1
6874,B,Ship,5,2,240,6,medium,F,2,1852,1
6875,C,Ship,6,5,305,4,medium,F,9,1072,0
6876,F,Ship,5,2,248,5,low,M,4,1284,1
6877,D,Ship,7,2,279,4,medium,M,5,1210,0
6878,F,Ship,5,2,244,6,low,M,5,1702,1
6879,A,Ship,5,1,237,5,medium,F,2,1429,1
6880,B,Ship,4,2,251,6,medium,F,1,1154,1
6881,C,Ship,4,4,247,6,low,F,4,1044,0
6882,F,Ship,5,2,262,6,medium,F,4,1532,1
6883,D,Ship,5,3,223,5,medium,M,10,1170,1
6884,F,Ship,5,5,275,5,low,F,3,1145,0
6886,B,Ship,4,3,245,6,low,F,3,1155,0
6887,C,Ship,6,3,278,4,high,F,3,1033,0
6888,F,Ship,5,3,243,5,low,M,2,1776,1
6889,D,Ship,7,3,309,4,low,F,1,1290,1
6890,F,Ship,6,2,279,4,low,M,1,1150,1
6891,A,Ship,6,3,247,4,medium,M,3,1903,0
6892,B,Ship,5,1,235,5,medium,F,6,1059,1
6893,C,Ship,5,5,268,5,medium,F,10,1906,0
6894,F,Ship,6,1,309,4,medium,M,9,1305,0
6895,D,Ship,6,5,308,4,low,M,2,1125,1
6896,F,Ship,5,5,237,5,high,F,2,1593,1
6897,A,Ship,6,2,291,4,low,M,9,1241,1
6898,B,Ship,4,2,264,5,medium,F,6,1736,1
6899,C,Ship,2,2,212,4,medium,F,3,1284,1
6901,D,Ship,5,5,260,5,low,F,6,1860,0
6902,F,Ship,6,5,266,4,low,F,6,1201,0
6903,A,Ship,5,2,254,5,high,M,6,1491,1
6904,B,Ship,5,2,249,5,low,F,8,1018,1
6905,C,Ship,6,5,279,4,medium,M,7,1300,0
6906,F,Ship,6,3,306,4,high,F,5,1261,1
6907,D,Ship,4,5,249,5,medium,M,3,1530,1
6908,F,Ship,6,4,297,4,low,F,9,1249,1
6909,A,Ship,6,1,273,4,low,M,6,1561,0
6910,B,Ship,6,4,299,4,low,F,9,1817,0
6911,C,Ship,5,5,240,5,medium,M,10,1574,1
6912,F,Ship,5,4,260,6,low,F,2,1765,0
6913,D,Ship,5,1,251,5,low,F,7,1924,1
6914,F,Ship,5,5,256,5,medium,M,2,1693,1
6915,A,Ship,5,2,226,5,medium,M,5,1659,0
6916,B,Ship,5,3,262,5,low,F,10,1197,1
6917,C,Ship,7,4,261,5,low,M,6,1334,0
6919,D,Ship,6,1,254,4,medium,F,6,1928,1
6920,F,Ship,6,1,288,4,medium,M,8,1806,1
6921,A,Ship,6,3,245,4,low,M,10,1798,0
6922,B,Ship,5,3,252,2,medium,M,9,1809,0
6923,C,Ship,4,1,293,3,low,M,8,1326,1
6924,F,Ship,5,3,253,4,low,M,9,1729,0
6925,D,Ship,6,1,245,4,low,F,10,1606,0
6926,F,Ship,6,4,247,4,medium,M,3,1946,0
6927,A,Ship,5,4,274,5,low,M,7,1371,1
6928,B,Ship,6,4,283,4,low,F,8,1480,0
6929,C,Ship,6,4,286,4,low,F,8,1690,1
6930,F,Ship,5,4,257,5,low,M,10,1695,1
6931,D,Ship,5,2,258,5,low,F,2,1232,1
6933,A,Ship,3,1,231,3,low,M,1,5392,1
6935,C,Ship,5,1,250,3,low,M,8,5845,0
6938,F,Ship,4,2,271,3,medium,F,4,4186,1
6939,A,Ship,5,4,271,3,low,M,3,5218,1
6940,B,Ship,4,2,224,3,low,M,1,5821,0
6941,C,Ship,3,5,276,5,low,F,10,5302,1
6942,F,Ship,4,1,264,2,low,F,3,5258,0
6944,F,Ship,3,3,253,2,low,M,5,4112,1
6946,B,Ship,4,1,219,3,low,F,5,5632,0
6951,A,Ship,3,1,221,2,medium,F,6,5267,0
6955,D,Ship,3,2,245,2,low,F,7,4692,0
6956,F,Ship,5,2,257,3,low,F,2,4677,1
6958,B,Ship,5,2,246,3,low,M,2,4054,1
6959,C,Ship,3,4,255,2,low,M,2,4504,0
6962,F,Road,5,2,274,2,low,F,5,4154,0
6963,A,Road,3,1,269,4,low,F,7,5107,0
6964,B,Road,5,1,282,4,low,F,9,4766,0
6966,F,Road,4,5,268,6,medium,F,7,4709,0
6967,D,Road,2,3,215,2,medium,F,3,5052,1
6974,F,Road,4,3,250,3,low,M,10,4316,0
6978,F,Road,6,2,215,5,low,F,7,4057,0
6979,D,Road,4,2,269,2,medium,F,2,4013,1
6982,B,Road,5,4,212,2,low,F,9,4925,0
6984,F,Flight,3,3,231,3,medium,F,4,4088,0
6985,D,Flight,4,4,215,2,low,F,7,5151,1
6987,A,Flight,3,2,223,4,medium,M,3,5374,0
6991,D,Flight,4,1,256,2,medium,M,2,5630,0
6994,B,Flight,5,5,256,3,medium,F,6,4145,1
6995,C,Flight,4,3,254,2,low,M,3,5546,0
6996,F,Flight,4,1,267,2,medium,M,9,5230,1
6997,D,Flight,3,2,286,6,high,F,5,5588,0
6998,F,Flight,3,2,215,4,low,F,3,4042,0
6999,A,Flight,5,5,222,3,medium,M,5,4949,0
7000,B,Flight,5,3,267,4,medium,F,1,4837,1
7001,C,Flight,5,5,235,5,low,F,4,5908,1
7005,A,Ship,4,3,221,2,low,F,6,4114,1
7007,C,Ship,4,1,238,3,high,F,4,4910,0
7011,A,Ship,3,3,249,3,low,M,10,5184,0
7014,F,Ship,3,5,251,4,medium,F,3,5215,1
7016,F,Ship,4,1,249,3,low,M,4,5253,1
7018,B,Ship,2,5,264,5,medium,F,1,4426,0
7021,D,Ship,5,3,270,2,low,F,7,5248,1
7022,F,Ship,4,2,227,2,low,M,8,4878,1
7024,B,Ship,3,3,273,3,medium,F,6,5269,1
7028,F,Ship,4,4,214,2,high,F,1,4117,1
7031,C,Ship,3,2,258,2,low,M,1,5862,0
7033,D,Ship,6,2,232,3,medium,F,7,5219,1
7035,A,Ship,4,2,257,3,low,M,3,5549,1
7036,B,Ship,2,1,219,4,low,M,6,5124,0
7037,C,Ship,4,2,223,3,medium,F,7,5977,0
7039,D,Ship,6,1,264,3,high,F,5,4435,1
7041,A,Ship,4,1,260,2,medium,F,2,4529,0
7042,B,Ship,4,1,268,3,low,M,8,5486,0
7043,C,Ship,6,4,272,4,low,F,4,4098,0
7048,B,Ship,3,1,231,3,medium,M,9,5148,1
7049,C,Ship,5,4,222,3,low,M,3,5555,0
7050,F,Ship,3,4,261,2,low,F,1,5844,0
7051,D,Ship,3,2,223,2,low,F,10,4604,0
7052,F,Ship,3,5,222,5,medium,M,2,4027,1
7053,A,Ship,4,5,240,3,low,F,9,5794,1
7056,F,Ship,3,3,261,4,low,M,3,5722,1
7057,D,Ship,3,1,226,2,low,M,4,4804,0
7058,F,Ship,4,5,246,2,medium,F,3,5705,0
7059,A,Ship,3,4,226,2,medium,F,1,5460,0
7060,B,Ship,3,4,238,2,low,M,3,4723,0
7062,F,Ship,3,4,257,4,low,M,10,4415,0
7066,B,Ship,2,3,263,4,medium,M,9,5390,0
7071,A,Ship,4,3,248,6,medium,M,5,4212,0
7075,D,Ship,4,4,213,3,low,F,1,4266,0
7076,F,Ship,4,3,245,4,medium,M,8,5982,1
7079,C,Ship,6,3,247,6,medium,M,3,4582,0
7080,F,Ship,3,5,221,3,medium,M,7,4741,1
7082,F,Ship,4,3,260,3,low,F,5,5540,0
7086,F,Ship,6,1,260,3,medium,M,1,5134,0
7087,D,Ship,4,1,266,4,low,M,3,5773,1
7088,F,Ship,3,3,239,3,low,M,8,5366,1
7089,A,Ship,4,1,214,5,medium,M,9,5801,0
7091,C,Ship,2,5,264,3,medium,F,3,4320,1
7094,F,Ship,3,3,266,7,low,M,2,5671,1
7098,F,Road,5,1,238,3,high,M,2,5369,1
7099,D,Road,5,5,238,8,low,M,9,5186,0
7101,A,Road,5,4,262,6,medium,F,1,1177,0
7102,B,Road,5,2,223,5,medium,M,5,1484,1
7103,C,Road,5,2,275,5,low,F,10,1924,0
7105,D,Road,4,1,245,6,low,F,7,1884,1
7106,F,Road,6,2,278,4,high,F,8,1967,0
7107,A,Road,5,4,243,5,low,F,5,1118,0
7108,B,Road,7,1,309,4,low,F,4,1151,0
7109,C,Road,6,2,279,4,low,F,5,1836,0
7110,F,Road,6,5,247,4,medium,M,7,1461,1
7111,D,Road,5,5,235,5,medium,F,10,1393,0
7112,F,Road,5,3,268,5,medium,F,10,1660,0
7113,A,Road,6,2,309,4,medium,M,10,1782,0
7114,B,Road,4,5,213,3,low,F,7,4490,0
7115,C,Road,4,4,245,4,medium,F,6,5051,0
7118,F,Road,6,5,247,6,medium,M,3,4832,0
7119,A,Road,3,5,221,3,medium,F,8,4523,0
7121,C,Flight,4,4,260,3,low,M,9,4224,0
7125,A,Flight,6,4,260,3,medium,M,9,4730,1
7126,B,Flight,4,2,266,4,low,F,7,4639,0
7127,C,Flight,3,1,239,3,low,M,2,4425,0
7128,F,Flight,4,1,214,5,medium,F,6,4573,1
7130,F,Flight,2,4,264,3,medium,F,6,4025,1
7133,C,Flight,3,1,266,7,low,M,5,4102,1
7137,A,Flight,5,4,238,3,high,F,5,5907,1
7138,B,Flight,5,4,238,8,low,M,3,4046,0
7140,F,Flight,5,1,262,6,medium,M,1,1696,0
7141,D,Flight,5,5,223,5,medium,F,5,1678,0
7142,F,Ship,5,3,275,5,low,M,7,1349,0
7144,B,Ship,4,4,245,6,low,F,6,1437,1
7145,C,Ship,6,5,278,4,high,F,6,1761,0
7146,F,Ship,5,4,243,5,low,F,2,1637,0
7147,D,Ship,7,4,309,4,low,M,7,1880,0
7148,F,Ship,6,4,279,4,low,M,9,1128,0
7149,A,Ship,6,2,247,4,medium,M,8,1941,0
7150,B,Ship,5,5,235,5,medium,M,9,1032,1
7151,C,Ship,5,5,274,5,low,M,7,1875,1
7152,F,Ship,6,5,283,4,low,M,3,1374,1
7153,D,Ship,6,5,286,4,low,M,9,1282,1
7154,F,Ship,5,1,257,5,low,M,9,1329,0
7155,A,Ship,5,4,223,5,low,M,2,1400,0
7156,B,Ship,4,5,239,5,low,F,7,1001,1
7157,C,Ship,4,5,246,6,low,M,1,1400,1
7158,F,Ship,7,2,295,4,low,F,10,1587,0
7159,D,Ship,6,1,305,4,low,M,5,1588,0
7161,A,Ship,5,3,257,5,low,F,3,1262,1
7162,B,Ship,6,2,306,4,low,F,6,1123,0
7163,C,Ship,4,3,226,6,medium,M,6,1704,1
7164,F,Ship,4,5,228,5,low,M,9,1381,0
7165,D,Ship,5,4,225,5,low,M,7,1476,0
7166,F,Ship,7,5,289,4,low,F,5,1864,1
7167,A,Ship,5,4,261,5,low,M,2,1409,0
7168,B,Ship,5,3,255,5,medium,F,10,1886,0
7169,C,Ship,5,3,266,5,medium,F,2,1510,1
7170,F,Ship,6,3,290,4,low,M,5,1784,0
7171,D,Ship,4,5,235,5,low,M,6,1460,0
7172,F,Ship,6,4,250,4,low,M,3,1490,1
7173,A,Ship,5,3,245,5,low,F,3,1409,0
7174,B,Ship,6,4,286,4,medium,M,9,1096,1
7175,C,Ship,5,5,271,4,low,M,9,1989,0
7176,F,Ship,4,4,242,6,low,F,9,1192,1
7177,D,Ship,7,5,282,5,low,M,8,1091,1
7178,F,Ship,4,1,254,5,low,F,7,1003,0
7179,A,Ship,5,2,242,5,medium,F,1,1004,1
7180,B,Ship,5,5,263,4,low,F,9,1551,0
7181,C,Ship,7,5,278,4,low,F,5,1126,1
7182,F,Ship,6,5,255,4,low,M,3,1624,1
7184,F,Ship,6,4,257,4,medium,F,9,1108,1
7185,A,Ship,3,2,214,2,medium,M,3,1983,1
7186,B,Ship,6,1,301,4,low,F,3,1200,1
7187,C,Ship,6,1,264,4,medium,M,1,1273,0
7188,F,Ship,5,3,256,5,medium,M,5,1080,1
7189,D,Ship,5,5,275,6,low,M,1,1507,0
7190,F,Ship,4,1,236,5,medium,M,4,1953,0
7191,A,Ship,5,2,303,4,low,F,9,1224,1
7192,B,Ship,6,3,284,4,medium,M,4,1652,1
7193,C,Ship,4,4,229,6,low,M,2,1279,0
7194,F,Ship,5,3,258,5,low,F,4,1665,1
7195,D,Ship,5,1,243,5,low,M,3,1066,1
7196,F,Ship,6,1,306,4,medium,M,8,1378,0
7197,A,Ship,4,2,235,6,low,M,6,1386,0
7199,C,Ship,6,4,291,4,low,F,5,1112,1
7200,F,Ship,7,3,278,4,low,M,2,1038,1
7201,D,Ship,5,5,240,6,low,F,10,1986,0
7202,F,Ship,6,1,272,4,medium,M,10,1534,1
7203,A,Ship,5,5,246,5,low,F,6,1911,0
7204,B,Ship,6,2,266,4,medium,M,3,1090,0
7205,C,Ship,5,4,252,5,low,F,10,1015,1
7206,F,Ship,6,5,254,4,low,F,2,1824,0
7207,D,Ship,7,3,305,4,medium,F,3,1426,1
7208,F,Ship,6,5,307,4,high,M,3,1406,0
7209,A,Ship,6,4,278,5,low,M,5,1180,0
7210,B,Ship,6,3,265,5,medium,M,10,1897,0
7211,C,Ship,6,5,248,4,low,F,10,1005,0
7212,F,Ship,7,5,299,4,low,M,4,1052,1
7213,D,Ship,6,2,280,4,low,M,10,1866,1
7214,F,Ship,7,4,247,4,low,F,9,1228,0
7215,A,Ship,6,1,273,4,low,M,3,1361,1
7216,B,Ship,6,2,254,5,low,M,7,1638,1
7217,C,Ship,5,2,246,5,medium,F,9,1876,0
7218,F,Ship,7,4,251,5,low,M,3,1433,0
7219,D,Ship,5,5,262,5,low,M,9,1400,0
7220,F,Ship,5,1,245,5,low,F,3,1956,1
7221,A,Ship,4,2,273,5,medium,F,8,2000,0
7222,B,Ship,3,1,268,4,medium,F,4,5006,0
7223,C,Ship,4,2,244,5,low,F,7,5337,0
7224,F,Ship,3,3,260,2,low,M,6,5044,0
7225,D,Ship,3,1,271,3,low,M,4,4108,0
7226,F,Ship,5,4,219,2,medium,F,5,4919,1
7229,C,Ship,3,5,268,2,low,F,4,5909,0
7234,B,Ship,4,2,227,3,medium,M,7,4041,0
7237,D,Road,4,5,240,3,low,F,5,5734,1
7238,F,Road,3,1,238,3,medium,F,6,5092,0
7243,D,Road,6,3,262,6,high,M,5,4506,0
7245,A,Road,5,1,268,5,medium,M,1,4704,0
7253,C,Road,5,4,257,3,medium,F,3,4895,1
7255,D,Road,3,2,229,3,low,M,2,4447,1
7258,B,Flight,5,5,239,3,medium,M,8,4975,0
7259,C,Flight,3,5,252,2,low,M,2,4888,1
7260,F,Flight,4,4,258,2,medium,F,5,4363,1
7263,A,Flight,5,2,240,2,medium,M,4,4447,1
7266,F,Flight,4,4,264,3,medium,F,9,5555,1
7267,D,Flight,4,5,223,3,medium,M,7,5832,1
7268,F,Flight,5,4,233,3,low,M,6,4275,1
7269,A,Flight,3,4,230,3,medium,F,7,5891,0
7272,F,Flight,4,2,220,2,medium,M,5,5864,0
7273,D,Flight,4,2,283,2,high,F,1,4115,0
7274,F,Flight,3,3,239,4,low,F,5,4084,1
7275,A,Flight,5,2,248,2,low,F,10,4813,0
7276,B,Flight,4,3,256,3,low,F,4,5068,1
7277,C,Flight,4,2,267,2,low,M,7,5746,1
7285,D,Ship,5,4,257,2,medium,M,10,5095,0
7288,B,Ship,3,5,236,2,low,M,10,5755,1
7289,C,Ship,4,3,217,3,medium,F,7,4723,1
7291,D,Ship,3,4,246,3,high,F,1,4273,1
7293,A,Ship,3,2,221,2,medium,M,10,4715,1
7294,B,Ship,4,4,231,5,low,F,6,5482,0
7295,C,Ship,5,5,254,5,low,F,2,4426,0
7296,F,Ship,4,3,252,2,low,M,6,5266,1
7300,B,Ship,5,4,250,4,low,M,2,4183,0
7301,C,Ship,3,4,267,2,low,M,9,5940,0
7303,D,Ship,3,4,227,4,low,F,9,5465,0
7304,F,Ship,5,1,248,3,low,F,2,4075,0
7305,A,Ship,3,3,274,3,medium,M,3,5157,0
7306,B,Ship,6,1,232,6,low,M,4,5877,0
7310,F,Ship,4,2,268,2,medium,F,8,4219,0
7311,A,Ship,4,4,218,4,medium,F,10,4967,0
7314,F,Ship,4,4,253,2,medium,F,5,5624,0
7317,A,Ship,5,1,241,3,low,F,7,5134,1
7321,D,Ship,5,4,273,6,medium,F,7,4058,1
7322,F,Ship,6,2,226,4,high,F,7,5600,0
7325,C,Ship,3,1,212,2,medium,M,7,5022,0
7326,F,Ship,3,2,239,4,medium,F,10,4410,0
7327,D,Ship,5,3,257,5,medium,M,5,4183,0
7333,D,Ship,3,3,218,3,medium,M,6,5288,1
7335,A,Ship,4,2,213,3,medium,M,8,5214,1
7336,B,Ship,3,1,215,2,medium,F,9,4940,0
7337,C,Ship,3,3,268,2,high,F,5,5195,0
7339,D,Ship,2,5,270,6,medium,F,1,5675,0
7340,F,Ship,5,2,245,2,low,M,6,5366,1
7343,C,Ship,4,4,238,3,low,F,7,4709,0
7348,B,Ship,3,3,232,2,low,M,5,4255,1
7351,D,Ship,4,2,262,3,low,M,2,4015,0
7354,B,Ship,4,1,257,2,low,M,7,4869,0
7355,C,Ship,3,5,265,4,low,F,8,5087,1
7356,F,Ship,3,2,220,3,low,F,7,5503,0
7358,F,Ship,2,4,268,4,low,M,5,4400,1
7360,B,Ship,3,5,241,4,low,F,3,5051,0
7365,A,Ship,4,1,263,2,low,F,5,4010,1
7366,B,Ship,5,5,258,4,high,F,5,4562,0
7367,C,Ship,5,3,251,3,medium,F,8,4228,1
7370,F,Ship,5,4,211,2,medium,F,7,4734,0
7371,A,Ship,3,1,271,2,medium,F,7,4569,0
7374,F,Road,5,4,264,3,high,M,9,5841,1
7375,D,Road,4,2,221,3,low,F,7,4856,0
7379,C,Road,5,4,254,2,low,M,9,5658,1
7382,F,Road,6,4,240,3,low,F,9,4986,1
7383,A,Road,6,3,232,5,high,M,10,4576,1
7385,C,Road,3,3,275,4,medium,M,2,4086,1
7391,C,Road,3,5,223,7,high,M,8,4178,1
7392,F,Road,5,2,224,2,medium,F,10,5674,0
7395,A,Flight,4,2,223,5,medium,F,3,4480,0
7396,B,Flight,5,2,223,5,low,F,5,1010,1
7397,C,Flight,4,2,239,5,low,F,10,1429,0
7398,F,Flight,4,2,246,6,low,M,5,1622,0
7399,D,Flight,7,3,295,4,low,F,9,1235,0
7400,F,Flight,6,5,305,4,low,F,7,1099,1
7402,B,Flight,5,4,257,5,low,F,1,1778,1
7403,C,Flight,6,3,306,4,low,F,5,1490,1
7404,F,Flight,4,3,226,6,medium,M,10,1174,0
7405,D,Flight,4,1,228,5,low,F,6,1727,1
7406,F,Flight,5,3,225,5,low,F,6,1082,0
7407,A,Flight,7,5,289,4,low,M,10,1385,0
7408,B,Flight,5,1,261,5,low,F,10,1713,0
7409,C,Flight,5,2,255,5,medium,M,4,1634,0
7410,F,Flight,5,4,266,5,medium,M,8,1592,1
7411,D,Flight,6,4,290,4,low,F,3,1544,1
7412,F,Flight,4,3,235,5,low,F,4,1839,1
7413,A,Flight,6,5,250,4,low,M,8,1689,0
7414,B,Flight,5,4,245,5,low,F,5,1293,1
7415,C,Flight,6,3,286,4,medium,F,7,1132,1
7416,F,Ship,5,4,271,4,low,F,5,1184,1
7417,D,Ship,4,1,242,6,low,M,4,1791,1
7418,F,Ship,7,5,282,5,low,M,7,1260,1
7419,A,Ship,4,4,254,5,low,M,9,1654,1
7420,B,Ship,5,5,242,5,medium,M,3,1444,1
7421,C,Ship,5,4,263,4,low,F,10,1995,0
7422,F,Ship,7,5,278,4,low,M,1,1210,0
7423,D,Ship,6,1,255,4,low,M,9,1575,0
7425,A,Ship,6,2,257,4,medium,M,2,1012,0
7426,B,Ship,3,2,214,2,medium,M,7,1693,0
7428,F,Ship,5,5,264,3,high,F,3,5835,1
7429,D,Ship,4,2,221,3,low,M,10,4126,0
7433,C,Ship,5,2,254,2,low,F,5,4985,1
7436,F,Ship,6,5,240,3,low,M,4,5219,1
7437,A,Ship,6,1,232,5,high,M,10,4345,0
7439,C,Ship,3,5,275,4,medium,M,10,5066,0
7445,C,Ship,3,1,223,7,high,M,5,4439,1
7446,F,Ship,5,3,224,2,medium,M,1,5603,0
7449,A,Ship,4,5,223,5,medium,M,4,4704,0
