ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached_on_Time_Y_N
1260,F,Ship,5,1,144,2,low,F,20,1082,1
1263,A,Ship,3,3,187,3,low,F,63,2481,1
1265,C,Ship,4,3,142,2,medium,F,63,1615,1
1266,F,Ship,3,5,283,5,low,F,50,2848,1
1268,F,Ship,3,2,233,5,low,M,44,2010,1
1269,A,Ship,6,4,129,5,low,F,58,1463,1
1270,B,Ship,3,4,154,2,medium,F,43,1542,1
1271,C,Ship,4,4,158,3,medium,M,63,1387,1
1273,D,Ship,3,5,257,3,low,F,52,2170,1
1274,F,Ship,4,5,160,3,medium,M,50,1511,1
1275,A,Ship,4,2,255,4,low,F,62,3198,1
1276,B,Ship,4,3,210,2,medium,M,22,3124,1
1277,C,Ship,5,3,169,4,medium,F,37,1290,1
1279,D,Ship,3,2,185,3,medium,M,47,2467,1
1280,F,Ship,3,2,213,2,medium,F,54,2809,1
1281,A,Ship,3,4,179,3,high,M,57,1582,1
1283,C,Ship,3,4,216,3,low,F,41,2042,1
1284,F,Ship,4,1,267,3,medium,M,37,2716,1
1286,F,Ship,5,2,196,3,low,M,38,2211,1
1289,C,Ship,3,4,222,3,medium,M,57,2714,1
1293,A,Ship,5,5,133,3,medium,F,21,1648,1
1294,B,Ship,5,5,254,5,low,F,35,2508,1
1296,F,Ship,5,3,185,3,low,M,25,2503,1
1297,D,Ship,3,5,191,3,medium,M,54,3890,1
1298,F,Ship,4,4,158,2,medium,M,15,1030,1
1299,A,Ship,3,5,171,3,low,F,49,1333,1
1300,B,Ship,3,4,160,2,medium,M,32,1085,1
1301,C,Ship,4,2,235,3,low,F,21,3088,1
1302,F,Ship,4,4,247,3,low,M,55,2361,1
1303,D,Ship,4,1,152,3,medium,F,65,1706,1
1304,F,Ship,4,3,138,3,medium,M,15,1080,1
1305,A,Ship,5,4,270,2,high,F,43,2971,1
1308,F,Ship,3,1,203,2,medium,F,51,3976,1
1309,D,Ship,5,4,141,3,medium,M,64,1677,1
1310,F,Ship,4,3,197,3,low,F,20,3617,1
1311,A,Ship,6,2,142,3,low,F,54,1332,1
1312,B,Ship,3,4,161,3,low,F,25,1048,1
1313,C,Ship,2,2,139,3,medium,F,23,1283,1
1314,F,Ship,2,5,186,2,low,M,17,3896,1
1315,D,Ship,5,3,190,3,low,M,52,2611,1
1316,F,Ship,5,3,186,4,low,M,23,3981,1
1317,A,Ship,3,2,181,3,low,F,29,2164,1
1319,C,Ship,2,3,159,3,medium,M,62,1124,1
1320,F,Ship,4,3,205,3,medium,F,44,2291,1
1323,A,Ship,2,3,141,2,medium,F,28,1624,1
1324,B,Ship,5,1,225,2,medium,M,31,3454,1
1325,C,Ship,3,5,171,3,medium,F,24,1300,1
1326,F,Ship,4,3,286,5,low,M,37,2938,1
1328,F,Ship,4,5,113,6,medium,M,25,1538,1
1329,A,Ship,5,1,201,3,medium,F,65,2488,1
1330,B,Ship,3,1,184,3,medium,F,49,2823,1
1331,C,Ship,3,1,199,2,medium,F,18,3346,1
1332,F,Ship,4,4,255,2,medium,M,29,2267,1
1333,D,Ship,4,5,269,4,medium,M,60,3456,1
1334,F,Ship,5,5,260,2,low,F,23,3065,1
1335,A,Ship,3,1,198,4,medium,F,44,2848,1
1337,C,Ship,3,1,140,4,low,M,27,1184,1
1340,F,Ship,2,2,240,3,low,M,53,2980,1
1341,A,Ship,4,2,183,4,low,M,15,3632,1
1344,F,Road,4,5,218,3,low,M,25,2682,1
1347,A,Road,4,4,145,3,low,F,43,1651,1
1348,B,Road,3,5,264,6,low,M,30,2751,1
1349,C,Road,4,5,253,2,medium,F,43,2589,1
1351,D,Road,4,1,202,3,high,M,59,2563,1
1353,A,Road,4,1,162,2,low,F,47,1540,1
1354,B,Road,3,2,158,3,medium,F,39,1512,1
1355,C,Road,3,1,182,3,medium,F,40,3536,1
1357,D,Road,4,5,201,3,medium,M,41,3563,1
1358,F,Road,5,1,184,4,medium,F,38,2232,1
1359,A,Road,4,1,241,3,medium,F,61,3812,1
1360,B,Road,5,5,263,2,medium,M,59,3238,1
1361,C,Road,5,5,230,2,medium,F,36,3381,1
1362,F,Road,3,4,240,3,low,F,28,2356,1
1363,D,Road,4,5,233,3,medium,F,43,3856,1
1364,F,Road,4,3,237,2,medium,M,22,2912,1
1365,A,Road,5,4,144,3,low,F,59,1178,1
1367,C,Flight,4,5,138,3,low,F,64,1708,1
1368,F,Flight,5,3,165,2,medium,M,51,1429,1
1369,D,Flight,4,3,247,4,low,F,19,3838,1
1371,A,Flight,5,3,199,4,low,F,24,3473,1
1373,C,Flight,4,5,150,2,low,F,30,1782,1
1374,F,Flight,5,5,190,4,medium,F,47,3644,1
1375,D,Flight,4,3,153,4,low,M,36,1171,1
1376,F,Flight,4,2,185,3,low,M,27,3410,1
1377,A,Flight,5,1,274,3,medium,M,58,2098,1
1379,C,Flight,3,1,110,3,low,F,54,1155,1
1380,F,Flight,3,5,240,6,low,M,21,3559,1
1382,F,Flight,3,2,243,2,low,F,38,3850,1
1383,A,Flight,6,2,225,6,low,M,44,2057,1
1384,B,Flight,3,2,238,4,medium,F,49,3179,1
1385,C,Flight,4,4,127,5,low,F,16,1955,1
1386,F,Flight,3,5,166,2,low,M,45,1665,1
1387,D,Flight,3,1,180,3,low,F,29,1414,1
1388,F,Ship,4,4,161,2,medium,M,59,1941,1
1389,A,Ship,5,1,230,3,low,F,43,2994,1
1390,B,Ship,5,3,167,3,low,F,51,1573,1
1391,C,Ship,4,5,186,3,low,F,16,2693,1
1393,D,Ship,4,1,253,7,medium,M,37,2955,1
1394,F,Ship,5,2,239,2,medium,F,59,2897,1
1395,A,Ship,6,2,294,4,low,M,57,1265,1
1396,B,Ship,4,2,158,4,low,F,45,1758,1
1397,C,Ship,6,3,135,5,low,F,20,1266,1
1398,F,Ship,4,2,238,3,low,F,28,1040,1
1399,D,Ship,6,3,213,3,low,M,17,1656,1
1400,F,Ship,5,2,165,2,medium,F,18,1918,1
1401,A,Ship,4,3,247,4,low,M,16,2362,1
1402,B,Ship,3,5,152,6,low,F,32,1158,1
1403,C,Ship,5,4,199,4,low,M,24,3443,1
1404,F,Ship,5,2,268,3,medium,F,41,3716,1
1405,D,Ship,4,3,150,2,low,M,51,1491,1
1406,F,Ship,5,1,190,4,medium,M,24,3446,1
1409,C,Ship,5,3,274,3,medium,F,54,2905,1
1411,D,Ship,3,4,110,3,low,F,55,1281,1
1412,F,Ship,3,2,240,6,low,F,26,2683,1
1414,B,Ship,3,4,243,2,low,F,14,3693,1
1415,C,Ship,6,5,225,6,low,F,55,2052,1
1416,F,Ship,3,3,238,4,medium,M,57,3537,1
1418,F,Ship,3,3,166,2,low,F,45,1791,1
1420,B,Ship,4,5,161,2,medium,M,55,1457,1
1421,C,Ship,5,4,230,3,low,F,39,3989,1
1422,F,Ship,5,5,167,3,low,F,53,1564,1
1423,D,Ship,4,3,186,3,low,F,25,3851,1
1424,F,Ship,4,2,150,3,high,F,32,1689,1
1426,B,Ship,5,2,239,2,medium,F,15,2471,1
1427,C,Ship,6,3,294,4,low,M,52,1667,1
1429,D,Ship,6,2,135,5,low,M,26,1585,1
1432,B,Ship,5,5,180,5,medium,M,35,1725,1
1433,C,Ship,7,2,229,3,low,F,43,1793,1
1434,F,Ship,3,2,176,3,low,M,51,1297,1
1435,D,Ship,3,5,172,2,medium,M,60,1840,1
1439,C,Ship,3,4,160,4,low,F,56,1408,1
1440,F,Ship,4,3,217,3,medium,F,16,3444,1
1441,D,Ship,3,2,273,3,low,M,41,3464,1
1442,F,Ship,3,4,133,3,low,M,17,1187,1
1443,A,Ship,3,4,155,4,low,M,54,1885,1
1445,C,Ship,5,5,230,3,medium,M,43,3609,1
1446,F,Ship,3,4,254,3,high,M,53,3538,1
1447,D,Ship,4,5,108,6,medium,M,46,1882,1
1448,F,Ship,4,4,154,3,low,M,52,1367,1
1450,B,Ship,3,3,162,2,medium,M,65,1184,1
1451,C,Ship,3,4,285,6,low,F,27,2249,1
1453,D,Ship,4,5,143,3,low,F,48,1922,1
1454,F,Ship,6,3,223,6,medium,M,29,2980,1
1455,A,Ship,3,5,230,2,low,M,27,3840,1
1456,B,Ship,4,5,241,4,medium,M,58,2874,1
1457,C,Ship,3,5,156,3,medium,M,44,1424,1
1458,F,Ship,4,4,232,4,low,M,27,3436,1
1459,D,Ship,3,2,231,3,low,M,55,3952,1
1460,F,Ship,3,4,183,2,medium,F,52,2078,1
1461,A,Ship,4,1,240,3,low,M,50,2430,1
1462,B,Ship,4,4,218,2,medium,M,27,2824,1
1463,C,Ship,5,1,248,3,low,M,37,3830,1
1464,F,Ship,4,3,170,2,medium,F,33,1980,1
1467,A,Ship,4,1,192,3,low,F,15,3460,1
1469,C,Ship,5,5,224,3,medium,F,48,2298,1
1470,F,Ship,3,3,167,3,medium,F,42,1363,1
1473,A,Ship,4,3,233,2,low,F,45,2732,1
1474,B,Ship,3,3,201,2,high,M,36,3340,1
1475,C,Ship,3,1,230,2,medium,F,18,2832,1
1476,F,Ship,4,3,271,3,low,M,59,2996,1
1478,F,Ship,3,3,249,3,low,M,55,3375,1
1479,A,Ship,3,4,137,3,medium,F,17,1212,1
1481,C,Road,4,1,226,3,low,F,28,2211,1
1482,F,Road,4,4,174,3,low,M,49,1141,1
1483,D,Road,5,2,264,5,low,F,27,3118,1
1485,A,Road,3,1,180,2,low,F,65,1321,1
1486,B,Road,3,4,149,2,medium,F,37,1080,1
1487,C,Road,3,1,209,3,low,F,20,3181,1
1489,D,Road,4,3,164,3,low,M,28,1880,1
1491,A,Road,4,4,204,4,medium,F,35,2513,1
1492,B,Road,5,5,226,3,medium,M,23,2626,1
1496,F,Road,4,3,199,2,low,F,28,2607,1
1497,A,Road,5,2,156,4,medium,M,39,1204,1
1498,B,Road,3,2,180,2,low,M,53,1853,1
1499,C,Road,4,5,162,2,medium,M,62,1650,1
1501,D,Road,4,1,271,2,high,M,33,3269,1
1502,F,Road,3,1,269,2,medium,M,38,2195,1
1505,C,Flight,5,2,206,6,medium,M,23,2016,1
1506,F,Flight,4,2,229,4,low,F,32,3518,1
1507,D,Flight,5,3,267,3,low,M,48,3393,1
1508,F,Flight,4,1,135,2,medium,F,64,1471,1
1509,A,Flight,4,5,259,2,medium,M,15,2381,1
1510,B,Flight,3,3,223,2,medium,M,30,3622,1
1511,C,Flight,3,4,245,4,low,M,20,2534,1
1512,F,Flight,4,4,207,3,low,M,20,2637,1
1513,D,Flight,5,3,171,3,medium,M,62,1304,1
1514,F,Flight,3,5,130,5,low,F,27,1891,1
1515,A,Flight,3,2,241,3,medium,F,60,3922,1
1516,B,Flight,4,4,261,3,low,F,33,3678,1
1517,C,Flight,3,5,182,3,medium,M,34,3595,1
1518,F,Flight,3,2,270,4,high,M,29,3768,1
1519,D,Flight,3,5,157,4,medium,M,26,1969,1
1520,F,Flight,3,3,172,4,low,F,33,1989,1
1525,D,Ship,3,1,249,3,low,F,43,3277,1
1526,F,Ship,3,2,141,3,medium,F,41,1801,1
1527,A,Ship,3,1,230,2,medium,M,28,3646,1
1528,B,Ship,5,5,229,2,medium,F,59,3844,1
1529,C,Ship,4,5,146,4,low,F,25,1606,1
1530,F,Ship,3,3,162,2,low,F,26,1659,1
1531,D,Ship,5,2,241,3,low,M,39,3743,1
1532,F,Ship,3,4,271,2,low,M,14,2163,1
1533,A,Ship,3,5,166,3,high,F,31,1117,1
1534,B,Ship,3,1,171,3,medium,M,28,1075,1
1535,C,Ship,3,5,169,2,low,F,20,1021,1
1536,F,Ship,3,1,137,3,low,M,47,1611,1
1537,D,Ship,3,4,211,3,low,M,56,3654,1
1541,C,Ship,6,5,111,6,high,F,28,1216,1
1542,F,Ship,2,5,278,4,low,M,34,3416,1
1543,D,Ship,3,5,160,2,medium,F,41,1495,1
1544,F,Ship,3,4,212,2,medium,F,56,3976,1
1545,A,Ship,3,5,175,2,low,M,59,1051,1
1546,B,Ship,4,3,251,3,medium,F,46,2632,1
1547,C,Ship,3,3,205,2,low,F,15,3231,1
1548,F,Ship,5,5,163,3,low,M,54,1536,1
1549,D,Ship,4,1,272,2,low,M,27,2030,1
1550,F,Ship,4,1,134,3,medium,F,37,1818,1
1551,A,Ship,5,5,259,2,medium,M,63,2583,1
1552,B,Ship,3,3,246,3,medium,F,45,3945,1
1553,C,Ship,4,1,211,2,medium,F,44,3099,1
1555,D,Ship,4,5,233,5,medium,F,44,2648,1
1556,F,Ship,5,4,199,2,high,F,20,2553,1
1557,A,Ship,5,2,191,3,high,F,52,2028,1
1558,B,Ship,4,1,148,3,low,M,30,1731,1
1559,C,Ship,2,5,177,6,medium,F,41,1772,1
1561,D,Ship,3,3,237,3,medium,M,57,3761,1
1562,F,Ship,4,4,265,3,medium,F,47,3307,1
1563,A,Ship,4,2,136,2,medium,M,19,1387,1
1564,B,Ship,3,1,145,2,high,M,25,1851,1
1566,F,Ship,4,4,210,3,medium,F,14,3666,1
1567,D,Ship,5,1,159,4,low,M,38,1277,1
1568,F,Ship,4,1,232,2,medium,F,26,3300,1
1570,B,Ship,5,1,129,5,medium,M,35,1458,1
1574,F,Ship,5,3,156,3,medium,M,58,1218,1
1577,C,Ship,5,1,261,3,low,M,25,3494,1
1578,F,Ship,5,4,263,3,medium,M,61,2606,1
1579,D,Ship,5,4,153,6,medium,M,35,1082,1
1580,F,Ship,3,5,137,3,high,F,28,1815,1
1581,A,Ship,3,5,270,5,low,M,31,3737,1
1582,B,Ship,5,1,167,2,low,M,62,1884,1
1583,C,Ship,3,3,143,3,low,M,64,1630,1
1584,F,Ship,5,5,214,3,low,F,31,2033,1
1585,D,Ship,2,2,182,2,medium,F,14,3751,1
1587,A,Ship,4,5,181,2,medium,M,59,2239,1
1588,B,Ship,2,4,162,3,low,F,34,1558,1
1589,C,Ship,5,4,185,4,medium,M,31,3565,1
1591,D,Ship,4,1,272,3,medium,M,49,2803,1
1594,B,Ship,4,2,173,3,medium,F,63,1220,1
1595,C,Ship,3,2,148,4,medium,F,38,1322,1
1596,F,Ship,4,3,158,3,medium,F,27,1207,1
1597,D,Ship,5,2,261,3,low,M,62,3352,1
1598,F,Ship,2,4,105,2,medium,M,54,1707,1
1599,A,Ship,3,5,193,3,high,F,57,3364,1
1600,B,Ship,3,3,198,3,low,M,49,2446,1
1601,C,Ship,4,5,213,3,medium,F,42,3121,1
1602,F,Ship,4,1,244,3,low,M,59,3073,1
1603,D,Ship,6,4,241,6,high,F,61,2806,1
1606,B,Ship,5,2,140,4,high,M,58,1175,1
1607,C,Ship,4,4,209,3,medium,M,37,3026,1
1608,F,Ship,3,3,233,3,medium,M,35,2204,1
1609,D,Ship,3,1,227,3,medium,M,52,3336,1
1610,F,Ship,5,1,258,2,medium,F,22,3713,1
1611,A,Ship,5,4,259,3,low,F,38,3720,1
1612,B,Ship,3,5,153,2,low,F,44,1585,1
1613,C,Ship,3,5,181,3,medium,M,22,3575,1
1614,F,Ship,4,4,143,8,medium,F,39,1345,1
1616,F,Ship,4,5,198,2,medium,M,51,2820,1
1617,A,Ship,3,4,121,3,low,F,63,1611,1
1618,B,Road,3,2,204,3,medium,M,48,2792,1
1619,C,Road,4,4,203,5,low,M,36,3912,1
1621,D,Road,4,1,270,3,medium,F,64,2406,1
1622,F,Road,5,2,260,2,high,M,58,2018,1
1623,A,Road,3,1,180,3,high,F,21,1047,1
1625,C,Road,3,3,156,6,low,M,45,1602,1
1626,F,Road,4,4,236,7,medium,M,62,2280,1
1627,D,Road,5,2,240,7,medium,F,57,2708,1
1628,F,Road,4,2,104,7,medium,F,46,1438,1
1629,A,Road,4,2,140,3,medium,F,49,1820,1
1630,B,Road,3,2,150,3,medium,M,29,1354,1
1631,C,Road,6,2,286,7,medium,F,65,3362,1
1632,F,Road,5,5,224,8,low,F,49,3282,1
1633,D,Road,3,4,204,3,low,F,49,3225,1
1636,B,Road,4,2,278,6,low,F,36,2330,1
1637,C,Road,2,1,145,2,low,F,49,1177,1
1639,D,Road,4,4,209,3,medium,F,52,2740,1
1641,A,Flight,3,2,227,3,medium,M,21,2351,1
1642,B,Flight,5,4,258,2,medium,F,24,2878,1
1643,C,Flight,5,3,259,3,low,F,45,3335,1
1644,F,Flight,3,3,153,2,low,F,39,1328,1
1645,D,Flight,3,2,181,3,medium,M,45,3786,1
1647,A,Flight,5,4,111,5,medium,F,42,1587,1
1648,B,Flight,4,4,198,2,medium,M,64,3787,1
1650,F,Flight,3,4,204,3,medium,F,27,2772,1
1651,D,Flight,4,2,203,5,low,F,20,3098,1
1652,F,Flight,4,1,167,3,low,F,57,1782,1
1653,A,Flight,4,5,270,3,medium,M,20,3185,1
1654,B,Flight,5,3,260,2,high,F,63,2715,1
1655,C,Flight,3,3,180,3,high,F,56,1684,1
1656,F,Flight,3,3,157,2,medium,F,62,1366,1
1657,D,Flight,3,5,156,6,low,M,65,1308,1
1658,F,Flight,4,5,236,7,medium,F,44,3808,1
1659,A,Flight,5,2,240,7,medium,F,47,2174,1
1660,B,Flight,4,1,104,7,medium,F,52,1083,1
1664,F,Ship,5,5,224,8,low,F,48,2627,1
1665,A,Ship,3,5,204,3,low,F,45,2513,1
1666,B,Ship,5,2,266,7,low,M,40,2304,1
1667,C,Ship,4,5,268,3,low,F,59,2083,1
1668,F,Ship,4,5,267,4,low,M,20,3132,1
1669,D,Ship,3,5,223,4,low,F,46,3938,1
1670,F,Ship,5,5,164,5,low,M,52,1644,1
1672,B,Ship,3,2,192,3,low,F,19,3183,1
1673,C,Ship,3,2,260,3,medium,M,52,2874,1
1675,D,Ship,3,3,267,2,low,M,18,2435,1
1676,F,Ship,3,3,111,3,medium,M,54,1712,1
1678,B,Ship,5,1,234,3,medium,M,40,3340,1
1679,C,Ship,4,2,190,2,medium,M,37,2563,1
1680,F,Ship,5,2,265,2,high,M,24,2415,1
1681,D,Ship,3,4,189,3,medium,F,37,3492,1
1682,F,Ship,2,1,121,3,medium,M,25,1124,1
1683,A,Ship,4,3,101,6,low,M,37,1344,1
1685,C,Ship,4,2,247,3,medium,F,64,2198,1
1686,F,Ship,4,4,162,3,medium,M,41,1104,1
1687,D,Ship,2,2,219,3,low,F,56,3608,1
1688,F,Ship,5,1,258,2,medium,F,48,3717,1
1689,A,Ship,5,4,221,2,low,F,59,3444,1
1690,B,Ship,2,4,137,3,high,F,41,1176,1
1691,C,Ship,3,4,174,2,medium,M,51,1430,1
1694,F,Ship,6,1,183,2,low,M,57,3966,1
1695,A,Ship,3,1,180,2,low,M,26,1715,1
1696,B,Ship,5,5,150,5,medium,F,61,1091,1
1697,C,Ship,4,3,246,3,medium,F,52,2440,1
1698,F,Ship,3,2,263,3,high,F,44,3802,1
1699,D,Ship,4,4,204,2,low,M,29,2941,1
1700,F,Ship,3,2,223,4,low,F,20,3955,1
1701,A,Ship,3,3,193,2,low,F,60,2581,1
1702,B,Ship,3,1,138,3,low,F,41,1914,1
1703,C,Ship,5,2,188,3,medium,F,50,3992,1
1704,F,Ship,4,3,201,3,low,F,46,3641,1
1705,D,Ship,3,3,245,2,medium,F,16,2577,1
1706,F,Ship,3,2,262,3,low,M,54,3150,1
1707,A,Ship,4,4,147,5,medium,F,33,1886,1
1708,B,Ship,3,1,254,3,medium,F,35,2965,1
1709,C,Ship,4,2,213,4,low,F,37,2184,1
1710,F,Ship,3,3,152,2,low,M,32,1665,1
1711,D,Ship,4,1,227,3,low,M,54,3972,1
1712,F,Ship,2,5,206,3,low,F,46,2944,1
1714,B,Ship,4,2,200,3,medium,M,45,2486,1
1715,C,Ship,4,1,142,2,low,M,26,1683,1
1716,F,Ship,3,3,275,3,low,F,61,2123,1
1717,D,Ship,6,1,222,5,medium,M,26,3137,1
1718,F,Ship,3,1,101,2,medium,F,56,1184,1
1719,A,Ship,4,5,178,3,high,M,22,1907,1
1720,B,Ship,3,2,243,3,medium,M,31,3943,1
1721,C,Ship,2,1,177,4,low,M,63,1058,1
1722,F,Ship,3,2,270,3,medium,M,31,2377,1
1724,F,Ship,5,3,133,4,medium,F,29,1094,1
1727,C,Ship,5,2,150,3,medium,M,63,1807,1
1728,F,Ship,3,4,203,4,medium,M,46,3640,1
1730,F,Ship,3,3,238,3,medium,M,54,2860,1
1731,A,Ship,5,3,181,4,medium,F,32,3893,1
1732,B,Ship,3,3,138,4,low,M,56,1440,1
1733,C,Ship,4,3,139,3,medium,F,47,1323,1
1734,F,Ship,2,3,192,2,low,F,31,2621,1
1735,D,Ship,5,4,241,3,medium,M,40,3484,1
1736,F,Ship,3,2,188,3,low,F,33,3335,1
1738,B,Ship,4,1,144,2,high,M,35,1072,1
1739,C,Ship,4,5,208,2,medium,M,33,2170,1
1740,F,Ship,3,2,208,2,low,M,41,2036,1
1742,F,Ship,3,3,237,3,medium,M,47,3625,1
1743,A,Ship,4,4,192,3,low,F,25,2443,1
1744,B,Ship,6,2,143,5,low,M,17,1955,1
1745,C,Ship,3,1,234,3,high,F,60,2596,1
1746,F,Ship,4,5,147,2,low,M,17,1057,1
1747,D,Ship,5,1,226,2,low,M,18,2582,1
1748,F,Ship,4,5,263,2,low,M,62,2267,1
1750,B,Ship,3,1,174,4,low,M,18,1072,1
1753,D,Ship,3,1,192,3,medium,M,35,2258,1
1754,F,Ship,3,2,184,5,high,F,26,3336,1
1756,B,Road,5,3,160,3,high,M,25,1977,1
1757,C,Road,3,1,262,2,low,F,28,2940,1
1758,F,Road,4,3,217,3,low,M,51,3144,1
1759,D,Road,3,2,267,5,low,F,48,2622,1
1761,A,Road,4,3,152,2,medium,M,18,1537,1
1762,B,Road,4,5,178,3,low,F,23,1695,1
1763,C,Road,4,2,190,4,medium,M,61,2077,1
1765,D,Road,2,1,167,2,low,M,46,1023,1
1766,F,Road,2,2,148,6,medium,F,63,1279,1
1767,A,Road,4,3,218,4,low,F,50,3990,1
1768,B,Road,5,2,272,2,medium,F,37,2226,1
1769,C,Road,4,3,147,2,high,F,52,1570,1
1770,F,Road,4,5,263,3,medium,F,32,3723,1
1771,D,Road,5,5,189,4,high,F,16,3564,1
1773,A,Road,5,3,204,2,low,M,40,2181,1
1775,C,Road,3,5,180,2,low,M,33,1444,1
1777,D,Flight,6,1,154,5,medium,M,19,1842,1
1778,F,Flight,4,3,134,3,low,F,21,1955,1
1779,A,Flight,3,3,206,2,medium,M,62,3558,1
1780,B,Flight,3,2,169,2,medium,M,61,1511,1
1782,F,Flight,4,4,146,2,low,M,52,1459,1
1784,F,Flight,5,4,206,3,low,M,53,2182,1
1786,B,Flight,4,2,149,4,low,M,40,1102,1
1787,C,Flight,6,2,148,4,low,M,56,1511,1
1788,F,Flight,4,2,135,2,low,M,54,1011,1
1789,D,Flight,4,1,242,3,medium,F,35,3556,1
1790,F,Flight,5,2,231,4,medium,M,41,2992,1
1791,A,Flight,6,2,205,5,medium,F,61,2018,1
1792,B,Flight,4,4,137,2,medium,M,37,1447,1
1793,C,Flight,3,4,202,4,high,M,20,3655,1
1794,F,Flight,3,1,163,3,medium,M,59,1005,1
1795,D,Flight,2,2,128,2,low,M,17,1824,1
1796,F,Flight,3,3,165,3,high,M,35,1459,1
1797,A,Flight,4,1,242,2,low,M,34,3966,1
1799,C,Ship,5,1,191,3,low,M,56,3538,1
1800,F,Ship,3,5,231,2,medium,M,49,2341,1
1801,D,Ship,3,1,183,3,medium,F,51,3863,1
1803,A,Ship,3,5,249,2,low,F,26,2029,1
1804,B,Ship,3,4,151,3,low,M,16,1020,1
1805,C,Ship,4,1,140,2,low,M,60,1950,1
1808,F,Ship,5,1,180,2,low,M,35,1204,1
1809,A,Ship,4,1,151,5,high,M,28,1148,1
1810,B,Ship,2,1,188,3,low,M,62,2106,1
1812,F,Ship,3,5,187,2,medium,F,50,2598,1
1814,F,Ship,3,4,187,2,medium,M,54,3290,1
1815,A,Ship,5,4,260,3,low,M,43,2143,1
1817,C,Ship,3,4,203,2,low,F,15,2281,1
1818,F,Ship,4,1,144,4,low,F,63,1881,1
1820,F,Ship,2,3,169,3,medium,M,48,1279,1
1821,A,Ship,4,3,201,2,medium,F,18,3461,1
1824,F,Ship,3,5,228,4,medium,M,57,2243,1
1825,D,Ship,4,5,260,3,low,F,14,2071,1
1826,F,Ship,4,5,268,3,low,M,17,3085,1
1829,C,Ship,4,4,259,2,medium,M,44,2132,1
1830,F,Ship,3,2,257,2,high,F,46,2848,1
1831,D,Ship,4,5,163,3,low,M,38,1146,1
1833,A,Ship,3,4,166,2,medium,F,58,1319,1
1834,B,Ship,3,5,245,4,high,F,26,2072,1
1835,C,Ship,5,5,234,2,medium,M,44,2548,1
1836,F,Ship,4,2,234,2,high,M,27,3393,1
1837,D,Ship,3,1,180,3,low,M,52,1838,1
1838,F,Ship,4,5,217,4,medium,M,37,2128,1
1839,A,Ship,4,1,253,3,low,M,31,3632,1
1841,C,Ship,2,3,274,3,high,F,24,3829,1
1842,F,Ship,3,4,136,2,medium,F,54,1056,1
1843,D,Ship,3,5,143,2,low,M,17,1422,1
1844,F,Ship,3,1,267,3,low,F,57,3257,1
1845,A,Ship,3,4,198,2,medium,F,20,2266,1
1846,B,Ship,4,4,201,10,medium,M,17,2059,1
1847,C,Ship,3,5,241,10,medium,F,31,2724,1
1849,D,Ship,5,5,123,2,low,F,60,1653,1
1850,F,Ship,3,2,178,2,low,M,32,1329,1
1851,A,Ship,3,4,203,3,low,M,18,3127,1
1852,B,Ship,3,1,169,10,medium,F,15,1107,1
1853,C,Ship,3,5,190,10,medium,F,27,2739,1
1855,D,Ship,4,5,238,10,medium,M,38,3556,1
1856,F,Ship,5,5,247,10,medium,F,61,2206,1
1857,A,Ship,4,1,190,10,low,F,35,3819,1
1859,C,Ship,2,2,190,3,low,M,51,2380,1
1860,F,Ship,2,5,170,8,low,M,14,1396,1
1862,F,Ship,5,1,256,7,low,F,50,3837,1
1863,A,Ship,2,1,104,7,low,M,30,1870,1
1864,B,Ship,4,1,192,3,medium,F,29,3347,1
1865,C,Ship,4,3,213,3,medium,M,57,3599,1
1866,F,Ship,4,2,259,2,medium,M,54,2244,1
1867,D,Ship,3,4,257,2,high,M,15,3981,1
1868,F,Ship,4,3,163,3,low,M,52,1891,1
1869,A,Ship,2,3,211,3,medium,F,55,3842,1
1870,B,Ship,3,2,166,2,medium,F,45,1741,1
1871,C,Ship,3,1,245,4,high,F,47,3111,1
1872,F,Ship,5,5,234,2,medium,F,43,3822,1
1874,F,Ship,3,4,180,3,low,F,52,1727,1
1876,B,Ship,4,5,253,3,low,F,58,3096,1
1877,C,Ship,3,4,188,3,medium,F,49,3221,1
1878,F,Ship,2,2,274,3,high,F,60,2053,1
1879,D,Ship,3,1,136,2,medium,F,61,1509,1
1880,F,Ship,3,1,143,2,low,F,63,1246,1
1881,A,Ship,3,4,267,3,low,F,55,2923,1
1882,B,Ship,3,1,198,2,medium,F,49,3573,1
1883,C,Ship,4,1,201,10,medium,M,37,3402,1
1884,F,Ship,3,5,241,10,medium,M,41,3015,1
1885,D,Ship,5,4,269,3,medium,F,51,3415,1
1886,F,Ship,5,3,123,2,low,F,30,1068,1
1887,A,Ship,3,4,178,2,low,F,35,1183,1
1888,B,Ship,3,5,203,3,low,F,58,3231,1
1890,F,Ship,3,4,190,10,medium,F,38,2018,1
1891,D,Ship,3,4,190,7,medium,F,51,2391,1
1892,F,Road,4,5,238,10,medium,F,44,3860,1
1893,A,Road,5,1,247,10,medium,F,57,2377,1
1894,B,Road,4,3,190,10,low,M,34,3935,1
1895,C,Road,3,2,168,3,low,M,15,1862,1
1896,F,Road,2,1,190,3,low,M,59,2108,1
1897,D,Road,2,3,170,8,low,M,61,1240,1
1898,F,Road,4,1,226,7,low,M,41,2964,1
